Product Type,Recently Updated Record,Last Modified Date,Event ID,Status,Recalling Firm,Address1,Address2,City,State/Province,Postal Code,Country,Voluntary/Mandated,Initial Firm Notification of Consignee or Public,Distribution Pattern,Recall Number,Classification,Product Description,Product Quantity,Reason for Recall,Recall Initiation Date,Center Classification Date,Termination Date,Report Date,Code Info
"Drugs","No","02/13/2026","98391","Ongoing","Fresenius Kabi Compounding, LLC","20 Dan Rd","N/A","Canton","MA","	02021-2809","United States","Voluntary: Firm initiated","Letter","US Nationwide.","D-0333-2026","Class II","acyclovir sodium, 200 mg, 200mg added to 100 mL, 0.9% Sodium Chloride Injection, USP, For Intravenous Use, Single-Use Bag, Fagron Sterile Services, 20 Dan Road, Canton, MA 02021, NDC 71506-035-56","1057 bags","Lack of Assurance of Sterility","02/05/2026","02/13/2026","N/A","02/18/2026","Lot # C274-000049124, Exp Date: 28-Feb-26."
"Drugs","No","02/13/2026","98391","Ongoing","Fresenius Kabi Compounding, LLC","20 Dan Rd","N/A","Canton","MA","	02021-2809","United States","Voluntary: Firm initiated","Letter","US Nationwide.","D-0334-2026","Class II","ketamine HCl, 1,000 mg, 1,000 mg per 100 mL (10 mg per mL) in Sodium Chloride Injection, Fagron Sterile Services, 20 Dan Road, Canton, MA 02021, NDC 71506-050-56","1410 bags","Lack of Assurance of Sterility","02/05/2026","02/13/2026","N/A","02/18/2026","Lot # C274-000047883, Exp Date: 17-Feb-26; Lot # C274-000048515, Exp Date: 22-Mar-26; Lot # C274-000048679, Exp Date: 31-Mar-26; Lot # C274-000049119, Exp Date: 19-Apr-26; Lot # C274-000049282, Exp Date: 27-Apr-26"
"Drugs","No","02/13/2026","98391","Ongoing","Fresenius Kabi Compounding, LLC","20 Dan Rd","N/A","Canton","MA","	02021-2809","United States","Voluntary: Firm initiated","Letter","US Nationwide.","D-0335-2026","Class II","thiamine HCl, 500 mg, 500 mg added to 100 mL, 0.9% Sodium Chloride Injection, USP, Fagron Sterile Services, 20 Dan Road, Canton, MA 02021, NDC 71506-079-56.","10,548 bags","Lack of Assurance of Sterility","02/05/2026","02/13/2026","N/A","02/18/2026","Lot # C274-000047651, Exp Date: 7-Feb-26; Lot # C274-000048671, Exp Date: 30-Mar-26; Lot #  C274-000048828, Exp Date: 7-Apr-26; Lot # C274-000049121, Exp Date: 19-Apr-26; Lot # C274-000049127, Exp Date: 21-Apr-26; Lot # C274-000049252, Exp Date: 26-Apr-26; Lot # C274-000049260, Exp Date: 28-Apr-26; Lot # C274-000049401, Exp Date: 3-May-26; Lot # C274-000049413, Exp Date: 5-May-26; Lot # C274-000049571, Exp Date: 10-May-26; Lot # C274-000049581, Exp Date: 12-May-26; Lot # C274-000049584, Exp Date: 13-May-26; Lot # C274-000049717, Exp Date: 17-May-26; Lot # C274-000049727, Exp Date: 18-May-26."
"Drugs","No","02/13/2026","98391","Ongoing","Fresenius Kabi Compounding, LLC","20 Dan Rd","N/A","Canton","MA","	02021-2809","United States","Voluntary: Firm initiated","Letter","US Nationwide.","D-0336-2026","Class II","vancomycin HCl, 1.5 grams, 1.5 grams added to 500 mL, 0.9% Sodium Chloride Injection, USP, Fagron Sterile Services, 20 Dan Road, Canton, MA 02021, NDC 71506-016-59","1578 bags","Lack of Assurance of Sterility","02/05/2026","02/13/2026","N/A","02/18/2026","Lot # C274-000049628, Exp Date: 3-May-26."
"Drugs","No","02/13/2026","98391","Ongoing","Fresenius Kabi Compounding, LLC","20 Dan Rd","N/A","Canton","MA","	02021-2809","United States","Voluntary: Firm initiated","Letter","US Nationwide.","D-0337-2026","Class II","vancomycin HCl, 2 grams, 2 grams added to 500 mL, 0.9% Sodium Chloride Injection, USP, Fagron Sterile Services, 20 Dan Road, Canton, MA 02021, NDC 71506-019-59.","N/A","Lack of Assurance of Sterility","02/05/2026","02/13/2026","N/A","02/18/2026","Lot # C274-000047611, Exp Date: 10-Feb-26; Lot # C274-000049633, Exp Date: 12-May-26."
"Drugs","No","","98401","Ongoing","LEO PHARMA INC","7 Giralda Farms","N/A","Madison","NJ","	07940-1051","United States","Voluntary: Firm initiated","E-Mail","Nationwide in the USA","D-0339-2026","Class II","Adbry, (tralokinumab-ldrm) injection, 300 mg/2mL, Packaged as a) 1 x Single dose Autoinjector, SAMPLE NOT FOR SALE, NDC 50222-350-91; b) 2 x Single dose Autoinjectors,  NDC 50222-350-02; Rx only, Manufactured by: LEO Pharma A/S. Industriparken 55, DK-2750 Ballerup, Denmark, Distributed by: LEO Pharma Inc., Madison, NJ 07940, USA,     ","11,407 units","Lack of Assurance of Sterility: due to the presence of particulate matter in one unit from the lot, which lab tests have identified as wool fiber.","02/10/2026","02/23/2026","N/A","03/04/2026","Lot: a) 003E24C, Exp 04/30/2027; b) 003E24A, Exp 04/30/2027."
"Drugs","No","","98361","Ongoing","Pro Numb Tattoo Numbing Spray LLC","3778 Dixie Hwy Ne Ste C","N/A","Palm Bay","FL","	32905-2727","United States","Voluntary: Firm initiated","Letter","Nationwide in the USA","D-0303-2026","Class II","Pro Numb Tattoo Numbing Spray, For Sensitive Skin, 4% Lidocaine, [1FL OZ/28.4 ML or 4 oz/120 mL] per bottle, Distributed by: Pro Numb Tattoo numbing spray LLC, Melbourne, FL 32907, NDC 83389-112-11","N/A","cGMP deviations","02/02/2026","02/09/2026","N/A","02/18/2026","Lot Number J15"
"Drugs","No","","98416","Ongoing","Slate Run Pharmaceuticals","277 W Nationwide Blvd Ste 260","N/A","Columbus","OH","	43215-0169","United States","Voluntary: Firm initiated","Letter","Nationwide within the USA.","D-0343-2026","Class III","Eptifibatide Injection, 75 mg/100 mL vial for weight-adjusted bolus dosing, 1x100 mL Single-dose Vial, For Intravenous Use Only, Rx Only, Manufactured by: Hainan Poly Pharm. Co., Ltd., Guilinyang Economic Development Area, Haikou, Hainan Province, China 571127; Distributed by: Slate Run Pharmaceuticals, LLC, Columbus, Ohio 43215.  NDC Slate Run Carton Label: 70436-027-80; NDC ProRx Carton Label: 70436-163-80","N/A","Labeling: Not Elsewhere Classified. The carton for Eptifibatide Injection 75 mg/100 mL states 75 mg/100 mL vial for weight-adjusted bolus dosing. The approved statement is 75 mg/100 mL vial for weight-adjusted infusion.  ","02/12/2026","02/23/2026","N/A","03/04/2026","All lots within expiry"
"Drugs","No","","98344","Ongoing","F.H. INVESTMENTS, Inc. (dba Asteria Health)","432 Industrial Ln","N/A","Birmingham","AL","	35211-4465","United States","Voluntary: Firm initiated","Letter","Nationwide in the USA","D-0331-2026","Class II","Testosterone 100mg Anastrozole 4mg , 1 Sterile Pellet, Asteria Health 432 Industrial Ln, Birmingham, AL 35211, NDC: 79559-4104-32","1,464 pellets.","Presence of Foreign substance - potential presence of metal particulate matter","01/26/2026","02/11/2026","N/A","02/18/2026","Lot#:  254000105, Exp. 05/28/2026, 254000110, Exp. 08/07/2026; 254000112, 254000113, Exp. 09/26/2026."
"Drugs","No","","98291","Ongoing","ACME UNITED CORPORATION","1 Waterview Dr Ste 200","N/A","Shelton","CT","	06484-4368","United States","Voluntary: Firm initiated","Letter","Nationwide within the United States","D-0374-2026","Class II","Green Guard Antiseptic Wipes (Benzalkonium Chloride 0.13%), 25 wipes per box, Distributed by Green Guard, St. Louis, MO 63045, NDC 47682-056-73","N/A","CGMP Deviations","01/20/2026","03/02/2026","N/A","03/11/2026","Lot #: MN15922, Exp. Date Apr 2027; MN18223, Exp. Date May 2028; MN10123, Exp. Date Mar 2028; MN27223, Exp. Date Aug 2028; MN01023, Exp. Date Dec 2027."
"Drugs","No","","98291","Ongoing","ACME UNITED CORPORATION","1 Waterview Dr Ste 200","N/A","Shelton","CT","	06484-4368","United States","Voluntary: Firm initiated","Letter","Nationwide within the United States","D-0375-2026","Class II","Dynarex, BZK Antiseptic Towelettes (Benzalkonium Chloride 0.13%), 100 packets, 5x7, Manufactured for Dynarex Corporation, 10 Glenshaw Street, Orangeburg, NY 10962,USA, NDC 67777-245-01","N/A","CGMP Deviations","01/20/2026","03/02/2026","N/A","03/11/2026","Lot #:  52347-R, 52348-R, 52349-R, 52350, 52351-R, 52352, Exp. Date Mar 2027; 53518, Exp. Date Jun 2027."
"Drugs","No","","98291","Ongoing","ACME UNITED CORPORATION","1 Waterview Dr Ste 200","N/A","Shelton","CT","	06484-4368","United States","Voluntary: Firm initiated","Letter","Nationwide within the United States","D-0376-2026","Class II","Dynarex, BZK Antiseptic Towelettes (Benzalkonium Chloride 0.13%), 5x7, 1000 packets, 5x7, Manufactured for Dynarex Corporation, 10 Glenshaw Street, Orangeburg, NY 10962,USA, NDC 67777-245-04.","N/A","CGMP Deviations","01/20/2026","03/02/2026","N/A","03/11/2026","Lot #: 53518, 53519, Exp. Date Jun 2027."
"Drugs","No","","98291","Ongoing","ACME UNITED CORPORATION","1 Waterview Dr Ste 200","N/A","Shelton","CT","	06484-4368","United States","Voluntary: Firm initiated","Letter","Nationwide within the United States","D-0377-2026","Class II","Children's Healthcare of Atlanta, Instant Hand Sanitizing Wipe(Benzalkonium Chloride 0.13%), 1000 per case, Made in USA for Food Service Resources, Flowery Branch, GA 30542, NDC 0924-7130-00","N/A","CGMP Deviations","01/20/2026","03/02/2026","N/A","03/11/2026","Lot #: MN12122, Exp. Date Apr 2027; MN27523, Exp. Date Aug 2028; MN30922, Exp. Date Oct 2027."
"Drugs","No","","98291","Ongoing","ACME UNITED CORPORATION","1 Waterview Dr Ste 200","N/A","Shelton","CT","	06484-4368","United States","Voluntary: Firm initiated","Letter","Nationwide within the United States","D-0378-2026","Class II","Antimicrobial Alcohol Hand Wipe, Isopropyl Alcohol 70%, Manufactured for : Custom Packaging Co., Inc, Louisville, KY 4023, NDC 0924-251-00.","N/A","CGMP Deviations","01/20/2026","03/02/2026","N/A","03/11/2026","Lot #: MN15423 , MN16422, Exp. Date Apr 2027-Apr; MN26322, MN26322, Exp. Date Aug 2027; MN03423, MN03423, Exp. Date Jan 2028;  MN09722, Exp. Date Mar 2027; MN31722, Exp. Date Oct 2027; MN15722, MN13722 Exp. Date Apr 2027; MN31722, Exp. Date  Oct 2027; MN09722, Exp. Date Mar 2027."
"Drugs","No","","98438","Ongoing","Harbin Jixianglong Biotech Co., Ltd.","North Of Baoan Road, East Of Changqing Street","Hulan District","Haerbin","N/A","	N/A","China","Voluntary: Firm initiated","E-Mail","Nationwide within the United States","D-0379-2026","Class II","Semaglutide, For Rx compounding use only, packaged in a) 1g, NDC 84385-106-01; b) 5g, NDC 84385-106-02; c) 10g, NDC 84385-106-06; d) 25g, NDC 84385-106-03; d) 50g, NDC 84385-106-04 Manufacturer: Harbin Jixianglong Biotech Co., Ltd., North of Baoan Road, East of Changqing Street, Limin Development Zone, Harbin, China","N/A","CGMP Deviations This recall has been initiated due to failing to complete process validation and bacterial endotoxin method validation before distribution","02/13/2026","03/02/2026","N/A","03/11/2026","Lot #: CP-030-20250711, Exp. Date Jul. 24th, 2027"
"Drugs","No","","98438","Ongoing","Harbin Jixianglong Biotech Co., Ltd.","North Of Baoan Road, East Of Changqing Street","Hulan District","Haerbin","N/A","	N/A","China","Voluntary: Firm initiated","E-Mail","Nationwide within the United States","D-0380-2026","Class II","Semaglutide,  For Rx compounding use only, packaged in a) 1g, NDC 84385-106-01; b) 5g, NDC 84385-106-02; c) 10g, NDC 84385-106-06; d) 25g, NDC 84385-106-03; d) 50g, NDC 84385-106-04; e) 100g, NDC 84385-106-05Manufacturer: Harbin Jixianglong Biotech Co., Ltd., North of Baoan Road, East of Changqing Street, Limin Development Zone, Harbin, China.","N/A","CGMP Deviations This recall has been initiated due to failing to complete process validation and bacterial endotoxin method validation before distribution","02/13/2026","03/02/2026","N/A","03/11/2026","Batch # CP-030-20250911, Mfg Date: Sep. 25th, 2025, Retest Date: Sep. 24th, 2027."
"Drugs","No","","98449","Ongoing","AvKARE","615 N 1st St","N/A","Pulaski","TN","	38478-2403","United States","Voluntary: Firm initiated","Letter","Nationwide in the USA.","D-0341-2026","Class II","Amantadine HCl, Capsules, UPS, 100 mg, 50 Capsules (5 x 10) unit dose, Rx Only, Manufactured for: AvKARE, Pulaski, TN 38478, www.avkare.com, NDC 50268-069-15.","N/A","Failed Dissolution Specifications: This recall has been initiated due to an Out of Specification finding in dissolution.","02/13/2026","02/23/2026","N/A","03/04/2026","Lot # 49261, Exp: 04/30/27"
"Drugs","No","","98452","Ongoing","Cipla USA, Inc.","10 Independence Blvd","N/A","Warren","NJ","	07059-2730","United States","Voluntary: Firm initiated","Letter","U.S.A. Nationwide","D-0381-2026","Class III","Nilotinib Capsules, 150 mg per capsule, packaged in cartons, Rx only, Manufactured by: Cipla Ltd., Verna, Goa, India, Manufactured for: Cipla USA, Inc., 10 Independence Boulevard, Suite 300, Warren, NJ 07059, Outer carton: 112 capsules (4 individual packs containing 28 capsules each) NDC 69097-031-74; Inner carton: 28 capsules (4 blisters of 7 capsules) NDC 69097-031-56; Foil blister: NDC 69097-031-17","271 cartons - Ex: 84 outer cartons x 4 inner cartons x 4 blisters x 7 capsules","Failed Tablet/Capsule Specifications: Observed OOS results at 6-months long-term stability condition for Description test and Appearance by Visual Inspection test.","02/18/2026","03/03/2026","N/A","03/11/2026","Lot #: 5GJ0220, 5GJ0221, 5GJ0222, Exp 04/30/2027"
"Drugs","No","","98456","Ongoing","The Harvard Drug Group LLC","7000 Cardinal Pl","N/A","Dublin","OH","	43017-1091","United States","Voluntary: Firm initiated","Letter","Nationwide US.","D-0383-2026","Class II","Midodrine Hydrochloride Tablets, USP, 5 mg, 50 Tablets (5 x 10 blister packs), Rx only, Packaged and Distributed by: Major Pharmaceuticals, Indianapolis, IN 46268 USA, NDC 0904-6818-06.","8892 cartons","Defective container; inadequately sealed blister packaging.","02/17/2026","03/03/2026","N/A","03/11/2026","Lot # N02640, Exp Date: 08/2027"
"Drugs","No","","98452","Ongoing","Cipla USA, Inc.","10 Independence Blvd","N/A","Warren","NJ","	07059-2730","United States","Voluntary: Firm initiated","Letter","U.S.A. Nationwide","D-0382-2026","Class III","Nilotinib Capsules, 200 mg per capsule, packaged in cartons, Rx only, Manufactured for: Cipla USA, Inc., 10 Independence Boulevard, Suite 300, Warren, NJ 07059, Outer carton: 112 capsules (4 individual packs containing 28 capsules each), NDC 69097-032-74; Inner carton: 28 capsules (4 blisters of 7 capsules), NDC 69097-032-56; Foil blister: NDC 69097-032-17","164 cartons","Failed Tablet/Capsule Specifications: Observed OOS results at 6-months long-term stability condition for Description test and Appearance by Visual Inspection test.","02/18/2026","03/03/2026","N/A","03/11/2026","Lot #: 5GJ0223, Exp 04/30/2027"
"Drugs","No","03/13/2026","98470","Ongoing","Radnostix","4137 Commerce Cir","N/A","Idaho Falls","ID","	83401-1205","United States","Voluntary: Firm initiated","Letter","Nationwide in the USA and Puerto Rico","D-0389-2026","Class II","Sodium Iodide (I-131) Solution, Therapeutic Oral, packaged as a) 1 ml V-vial, NDC 69208-003-15; Order 49317, 49323, 49325, 49329, 49333, 49339, 49341,49355, 49364, 49380, 49392.  (b) 2 ml V-Vial, NDC 69208-003-25; Order 49353,49457, 49477.  (c) 3 ml V-vial, NDC 69208-003-35; Order 49454,49406. Rx Only, Manufactured by: International Isotopes Inc., Idaho Falls, ID.","16 units","Presence of Particulate Matter: Due to production issues","01/26/2026","03/13/2026","N/A","03/11/2026","Batch I012626R-01, Exp 02/09/2026"
"Drugs","No","03/31/2026","98477","Ongoing","MYLAN PHARMACEUTICALS INC","1311 Pineview Dr","N/A","Morgantown","WV","	26505-3276","United States","Voluntary: Firm initiated","Letter","Nationwide within the United States","D-0399-2026","Class II","Amnesteem (Isotretinoin) Capsules, USP 40 mg, packaged in 3 x 10-Count Prescription Packs, Rx Only, Manufactured for: Mylan Pharmaceuticals Inc., Morgantown, WV, 26505 USA, Made in France, NDC 0378-6614-93.","34850 blister packs","Failed Dissolution Specifications","02/24/2026","03/19/2026","N/A","03/11/2026","Lot #: 3116110, 3116130, Exp. Date 07/2026"
"Drugs","No","","98492","Ongoing","Radnostix","4137 Commerce Cir","N/A","Idaho Falls","ID","	83401-1205","United States","Voluntary: Firm initiated","Letter","Nationwide in the US, including Puerto Rico","D-0401-2026","Class III","Gelatin Capsule Pack for use with the Sodium Iodide I-131 Kit (containing 5 empty capsules and 5 Dibasic Sodium Phosphate Capsules 300 mg, International Isotopes Inc., Idaho Falls, ID 83401.  NDC: 69208-003-15; 69208-003-25; 69208-003-35","2,699 blister cartons","Failed Tablet/Capsule Specifications","02/19/2026","03/20/2026","N/A","04/01/2026","Lot, expiry: Lot 3666245, exp: 02/28/2026; Lot 4546213, exp: 02/28/2026 and Lot 4951280, exp 09/30/2027"
"Drugs","No","03/05/2026","98494","Ongoing","HTO Nevada Inc. dba Kirkman","6400 Rosewood St","N/A","Lake Oswego","OR","	97035-5392","United States","Voluntary: Firm initiated","E-Mail","Nationwide within the U.S","D-0385-2026","Class II","FIVE-STAR, VASOCAINE Spray, (Lidocaine HCl 4%, Racepinephrine HCl 0.01%), 4oz bottles, Distributed By: Dermal Source, Portland, OR 97232, NDC 80069-016.","27,380 bottles.","Stability Data Does Not Support Expiry Date.","02/18/2026","03/05/2026","N/A","03/11/2026","Lot #: 839CP-0016, Exp. Date 03/31/2026; 839CP-0017, Exp. Date 06/30/2026; 839CP-0018, Exp. Date 08/31/2026; 839CP-0019, Exp. Date 10/31/2026; 839CP-0020, Exp. Date 03/31/2027; 839CP-0021, Exp. Date 07/31/2027; 839CP-0022, Exp.Date 11/30/2027; 839CP-0023, Exp. Date 02/29/2028; 839CP-0024, Exp. Date 07/31/2028."
"Drugs","No","03/05/2026","98494","Ongoing","HTO Nevada Inc. dba Kirkman","6400 Rosewood St","N/A","Lake Oswego","OR","	97035-5392","United States","Voluntary: Firm initiated","E-Mail","Nationwide within the U.S","D-0386-2026","Class II","MAXIMUM, ZONE 1, 4% Lidocaine Cream, 1/2 oz bottles, Distributed By: Dermal Source, Portland, OR 97232, NDC 80069-014.","178 bottles","Stability Data Does Not Support Expiry Date.","02/18/2026","03/05/2026","N/A","03/11/2026","Lot #: 807CP-0003, Exp. Date 07/31/2026."
"Drugs","No","03/05/2026","98494","Ongoing","HTO Nevada Inc. dba Kirkman","6400 Rosewood St","N/A","Lake Oswego","OR","	97035-5392","United States","Voluntary: Firm initiated","E-Mail","Nationwide within the U.S","D-0387-2026","Class II","MAXIMUM, ZONE 2, 4% Lidocaine Cream, (Lidocaine 4% and Epinephrine 0.01%),  1 oz bottles, Distributed By: Dermal Source, Portland, OR 97232, NDC 80069-015.","243 bottles","Stability Data Does Not Support Expiry Date.","02/18/2026","03/05/2026","N/A","03/11/2026","Lot #: 795CP-0005, Exp. Date 06/30/2026"
"Drugs","No","03/17/2026","98496","Ongoing","New Life Pharma LLC","265 Livingston St","N/A","Northvale","NJ","	07647-1901","United States","Voluntary: Firm initiated","Letter","OH","D-0392-2026","Class II","Semaglutide Inj, 2mg x 10, Sterile Multi-Dose Vial, Rx only, Nomida, 25055 W Valley Pkwy, Suite 106, Olathe, KS 66061, NDC 84223-001-07.","820 vials","Lack of Assurance of Sterility","02/26/2026","03/17/2026","N/A","03/11/2026","Lot 241113, Exp Date 11/30/2026 & Lot 250103, Exp Date 1/31/2027"
"Drugs","No","03/17/2026","98496","Ongoing","New Life Pharma LLC","265 Livingston St","N/A","Northvale","NJ","	07647-1901","United States","Voluntary: Firm initiated","Letter","OH","D-0393-2026","Class II","Semaglutide Inj., 2 mg x 5, Sterile Multi-Dose Vial, Rx only, Nomida, 25055 W Valley Pkwy, Suite 106, Olathe, KS 66061, NDC 84223-001-06","2 vials","Lack of Assurance of Sterility","02/26/2026","03/17/2026","N/A","03/11/2026","Lot 240903, exp 9/30/2026"
"Drugs","No","","98508","Ongoing","STRIDES PHARMA INC","200 Crossing Blvd Ste 110","N/A","Bridgewater","NJ","	08807-2861","United States","Voluntary: Firm initiated","Letter","U.S.A. Nationwide","D-0390-2026","Class II","Children's Ibuprofen Oral Suspension, USP, 100 mg per 5mL, 4 FL OZ (120 mL) bottle, Manufactured for: Taro Pharmaceuticals U.S.A., Inc., Hawthorne, NY 10532, Made in India, NDC 51672-5321-8.","89592 bottles","Presence of foreign substance: the firm received complaints for a gel-like mass and black particles in the product.","03/02/2026","03/16/2026","N/A","03/25/2026","Lot: 7261973A, 7261974A, Exp 01/31/2027"
"Drugs","No","","98510","Ongoing","MACLEODS PHARMA USA, INC","103 College Rd E Fl 2","N/A","Princeton","NJ","	08540-6611","United States","Voluntary: Firm initiated","Letter","Nationwide","D-0403-2026","Class II","Levothyroxine Sodium Tablets USP 150 mcg, 1000 Tablets bottle, Rx Only, Manufactured for: Macleods Pharma USA, Inc., Princeton, NJ, Manufactured by: Macleods Pharmaceuticals Ltd., Sarigam, Valsad, Guajarat, INDIA NDC 33342-401-44","1315 bottles","Subpotent Drug","02/26/2026","03/24/2026","N/A","04/01/2026","Lot 16240062A, exp date 3/2026"
"Drugs","No","03/10/2026","98523","Ongoing","Rising Pharma Holding, Inc.","2 Tower Center Blvd Ste 1401","N/A","East Brunswick","NJ","	08816-1149","United States","Voluntary: Firm initiated","Letter","Nationwide within the U.S","D-0384-2026","Class II","Product label: Temozolomide Capsules, 5mg, packaged in 5-capsule bottles, Rx only, Manufactured for: Rising Pharmaceuticals, Inc., Allendale, NJ 07401, Country of origin: Taiwan, NDC 16571-816-51.","1200 bottles","Failed Impurities/Degradation Specifications: An out-of-specification result observed during 9th-month long term stability testing","03/03/2026","03/04/2026","N/A","03/11/2026","Lot #: 1TM0524003A, Exp. Date 09/2026."
"Drugs","No","04/01/2026","98526","Ongoing","Amerisource Health Services LLC","2550 John Glenn Ave Ste A","N/A","Columbus","OH","	43217-1188","United States","Voluntary: Firm initiated","Letter","U.S. Nationwide","D-0418-2026","Class II","Meclizine Hydrochloride Tablets, USP 12.5 mg, (a) 50 Tablets [5 x 10] (NDC 60687-775-65) (b) 12.5 mg Individual Dose ( NDC 60687-775-11), Rx Only, Distributed by: American Health Packaging, Columbus, Ohio, 43217.","697 cartons","Failed tablet specifications.","03/16/2026","03/31/2026","N/A","04/01/2026","Lot #1024852; Exp 9/30/2026"
"Drugs","No","","98533","Ongoing","K.C. Pharmaceuticals, Inc","3420 Pomona Blvd","N/A","Pomona","CA","	91768-3236","United States","Voluntary: Firm initiated","E-Mail","Nationwide in the US","D-0409-2026","Class II","Sterile EYE DROPS AC (tetrahydrozoline HCl 0.05%, zinc sulfate 0.25%), 0.5 fl. oz. (15 mL) bottles; a) Best Choice, PROUDLY DISTRIBUTED BY: VALU MERCHANDISERS, CO., 5000 KANSAS AVE, KANSAS CITY, KS 66106, UPC 0 70038 47010 6; b) QC-Quality Choice, Sterile Eye drops Irritation Relief, Distributed by: CDMA, Inc., Novi, MI 48375, NDC 83324-190-14; c) Discount drug mart, Eye Drops A.C., Discount Drug Mart Food Fair, Medina, OH 44256, UPC 0 93351 01158 0; d) Good Sense Sterile Eye Drops, Distributed By: Perrigo Direct, Inc., Peachtree City, GA 30269, www.PerrigoDirect.com, NDC 50804-160-01; e) Walgreens, Eye Drops, DISTRIBUTED BY: WALGREEN CO., DEERFIELD, IL 60015, UPC 3 11917 17954 4; f) CAREONE, Itchy relief Eye drops, DISTRIBUTED BY: FOODHOLD U.S.A, LLC., LANDOVER, MD 20785;  g) Equaline, DISTRIBUTED BY: UNFI, PROVIDENCE, RI 02908 UPC 0 41163 25114 4; h) TopCare health TM, DISTRIBUTED BY: TOPCO ASSOCIATES LLC, ELK GROVE VILLAGE, IL 60007, UPC 0 36800 03640 6; i) meijer, DIST. BY MEIJER DISTRIBUTION, INC., GRAND RAPIDS, MI 49544, www.meijer.com, NDC 41250-598-01; j) H.E.B A.C. Eye Drops, MADE WITH PRIDE & CARE FOR H-E-B, SAN ANTONIO, TX 78204, UPC 0 41220 43746 7","182,424 bottles","Lack of Assurance of Sterility","03/03/2026","03/31/2026","N/A","04/08/2026","Lot: a) AC24E01, Exp.: 05/31/26; b) AC24E01, Exp.: 05/31/26; c) AC24E01, Exp.: 05/31/26; d) AC24E01, Exp.: 05/31/26; e) AC24E01, Exp.: 05/31/26; f) AC24E01, Exp.: 05/31/26; g) AC24E01, Exp.: 05/31/26; h)AC24E01, Exp.: 05/31/26; i) AC24E01, Exp.: 05/31/26; j) AC24E01, Exp.: 05/31/26;"
"Drugs","No","04/01/2026","98536","Ongoing","Apotex Corp.","2400 N Commerce Pkwy Ste 400","N/A","Weston","FL","	33326-3253","United States","Voluntary: Firm initiated","Letter","U.S. Nationwide","D-0407-2026","Class II","Brimonidine Tartrate/Timolol Maleate Ophthalmic Solution 0.2%/0.5%*, 5 mL, Rx Only, Sterile, Apotex Corp. Manufactured for: Apotex Corp., Weston, FL 33326, NDC 60505-0589-1.","107,136 vials","Lack of Assurance of Sterility","03/05/2026","03/27/2026","N/A","03/25/2026","Lots VJ8599, Exp Date 09/30/2026 & VL1668, Exp Date 01/31/2027"
"Drugs","No","","98533","Ongoing","K.C. Pharmaceuticals, Inc","3420 Pomona Blvd","N/A","Pomona","CA","	91768-3236","United States","Voluntary: Firm initiated","E-Mail","Nationwide in the US","D-0410-2026","Class II","EYE DROPS Advanced Relief, (dextran 70 0.1%, polyethylene glycol 400 1% and tetrahydrozoline HCl 0.05%), 0.5 FL OZ (15 mL) bottles, Sterile;  a) Walgreens, DISTRIBUTED BY: WALGREEN CO.,  DEERFIELD, IL 60015; UPC 3 11917 20074 3; b) Kroger, DISTRIBUTED BY THE KROGER CO., CINCINNATI, OHIO 45202; c) CVS Health, Distributed by :CVS Pharmacy, Inc., Woonsocket, RI 02895, UPC 0 50428 43544 1; d) QC-Quality Choice, Distributed by: CDMA, Inc., Novi, MI 48375, NDC 83324-191-14; e) Discount drug mart, Discount Drug Mart Food Fair, Medina, OH 44256, UPC 0 93351 01155 9; f) Foster & Thrive,  Distributed by: McKesson Corp., via SSSL, Memphis, TN 38141, NDC 70677-1158-1; g) GoodSense, Distributed By: Perrigo Direct Inc., Peachtree City, GA 30269, www.PerrigoDirect.com, NDC 50804-130-01; h) TopCare health, DISTRIBUTED BY TOPCO ASSOCIATES LLC, ELKGROVE VILLAGE, IL 60007, UPC 0 36800 03641 3; I) DG health Sterile, DISTRIBUTED BY OLD EAST MAIN CO., 100 MISSION RIDGE, GOODLETTSVILLE, TN 37072, UPC 0 95072 02556 3; j) Fast Acting, CODE RED Eye Drops, Sterile, Distributed by: 4 Trees, LLC, NDC 83817-963-01.","303,216 bottles","Lack of Assurance of Sterility","03/03/2026","03/31/2026","N/A","04/08/2026","Lot: a) AR24D01, Exp.: 04/30/26; AR24G01, AR24G02, Exp.: 07/31/26; AR24M01, Exp.: 10/31/26; b) AR24D01, Exp.: 04/30/26; AR24G01, Exp.: 07/31/26; AR24M01, Exp.: 10/31/26; c) AR24D01, Exp.: 04/30/26; AR24G02, Exp.: 07/31/26; AR24M01, Exp.: 10/31/26; d) AR24G02, Exp.: 07/31/26; e) AR24G02, Exp.: 07/31/26; f)  AR24G02, Exp.: 07/31/26; g) AR24M01, Exp.: 10/31/26, h) AR24G01, Exp.: 07/31/26; AR24M01, Exp.:10/31/26; I) AR24M01, Exp.:10/31/26; j)  AR24D01, Exp.: 04/30/26."
"Drugs","No","03/17/2026","98496","Ongoing","New Life Pharma LLC","265 Livingston St","N/A","Northvale","NJ","	07647-1901","United States","Voluntary: Firm initiated","Letter","OH","D-0394-2026","Class II","Tirzepatide Inj, 10mg, Sterile Multi-Dose Vial, Rx only, Nomida, 25055 W Valley Pkwy, Suite 106, Olathe, KS 66061, NDC 84223-002-03. ","23 vials","Lack of Assurance of Sterility","02/26/2026","03/17/2026","N/A","03/11/2026","Lot 240709, exp 7/31/2026"
